Country name,Year,Number of deaths from drought,Number of deaths from earthquakes,Number of deaths from extreme temperatures,Number of deaths from floods,Number of deaths from fog,Number of deaths from glacial lake outbursts,Number of deaths from landslides,Number of deaths from mass movements,Number of deaths from storms,Number of deaths from volcanic activity,Number of deaths from wildfires
Netherlands,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1950,0.0,0.0,0.0,200.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands,1990,0.0,0.0,0.0,0.1,0,0.0,0.0,0.0,2.3,0.0,0.0
Netherlands,2000,0.0,0.0,196.5,0.0,0,0.0,0.0,0.0,1.1,0.0,0.0
Netherlands,2010,0.0,0.0,40.1,0.0,0,0.0,0.0,0.0,0.5,0.0,0.0
Netherlands,2020,0.0,0.0,217.25,0.0,0,0.0,0.0,0.0,1.0,0.0,0.0
Netherlands Antilles,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,1.1,0.0,0.0
Netherlands Antilles,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
Netherlands Antilles,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Netherlands Antilles,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0
New Caledonia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
New Caledonia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
New Caledonia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0
New Caledonia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
New Caledonia,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
New Caledonia,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Caledonia,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1920,0.0,1.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1930,0.0,25.6,0.0,2.1,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,15.0,0.0
New Zealand,1960,0.0,0.3,0.0,0.0,0,0.0,0.0,0.0,5.0,0.0,0.0
New Zealand,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
New Zealand,1980,0.0,0.1,0.0,0.6,0,0.0,0.0,0.0,0.6,0.0,0.0
New Zealand,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.4,0.0,0.0
New Zealand,2000,0.0,0.0,0.0,0.4,0,0.0,0.0,0.0,0.2,0.0,0.0
New Zealand,2010,0.0,18.4,0.0,0.1,0,0.0,0.0,0.0,0.3,2.1,0.0
New Zealand,2020,0.0,0.0,0.0,1.0,0,0.0,0.0,0.0,3.0,0.0,0.0
Nicaragua,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1930,0.0,200.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1950,0.0,50.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1960,0.0,0.0,0.0,32.5,0,0.0,0.0,0.0,0.0,0.0,0.0
Nicaragua,1970,0.0,1000.0,0.0,1.6,0,0.0,0.0,0.0,3.5,0.0,0.0
Nicaragua,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,20.1,0.0,0.0
Nicaragua,1990,0.0,17.9,0.0,1.5,0,0.0,0.0,0.0,345.1,0.1,0.0
Nicaragua,2000,0.0,0.7,0.0,2.7,0,0.0,2.9,0.0,21.7,0.0,0.0
Nicaragua,2010,0.0,0.2,0.0,13.2,0,0.0,0.0,0.0,2.0,0.0,0.0
Nicaragua,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,6.25,0.0,0.0
Niger,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1910,8500.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1980,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,1990,0.0,0.0,0.0,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,2000,0.0,0.0,0.0,3.4,0,0.0,0.0,0.0,0.4,0.0,0.0
Niger,2010,0.0,0.0,0.0,42.8,0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,2020,0.0,0.0,0.0,86.75,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.0,0.0,0.0
Nigeria,1980,0.0,0.0,0.0,13.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Nigeria,1990,0.0,0.0,1.8,13.4,0,0.0,0.0,0.0,10.0,0.0,0.0
Nigeria,2000,0.0,0.0,6.0,53.6,0,0.0,3.2,0.0,0.0,0.0,0.0
Nigeria,2010,0.0,0.0,0.0,102.6,0,0.0,0.0,0.0,5.4,0.0,0.0
Nigeria,2020,0.0,0.0,0.0,199.0,0,0.0,0.0,0.0,1.75,0.0,0.0
Niue,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Niue,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Niue,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North America,1900,0.0,390.0,0.0,62.2,0,0.0,5.3,12.7,700.2,3856.5,0.0
North America,1910,0.0,526.7,0.0,0.0,0,0.0,11.8,0.0,364.8,0.0,107.3
North America,1920,0.0,68.8,0.0,24.6,0,0.0,0.0,0.0,605.8,0.0,10.3
North America,1930,0.0,295.0,169.3,50.1,0,0.0,20.0,4.0,1582.2,0.0,0.0
North America,1940,0.0,25.5,0.0,4018.0,0,0.0,0.0,0.0,119.1,100.0,12.1
North America,1950,0.0,187.2,17.6,233.9,0,0.0,36.2,0.3,517.8,0.0,1.1
North America,1960,0.0,40.2,50.2,112.9,0,0.0,4.4,0.0,1219.4,10.2,0.0
North America,1970,0.0,3365.7,3.2,117.1,0,0.0,323.1,0.0,1185.6,0.4,0.0
North America,1980,0.0,1080.8,168.3,247.6,0,0.0,19.8,1.0,359.3,19.0,0.1
North America,1990,0.0,45.2,207.2,257.0,0,0.0,9.7,2.3,2355.3,5.3,9.8
North America,2000,4.1,126.0,55.0,470.7,0,0.0,30.9,3.6,976.3,0.2,5.6
North America,2010,0.0,22311.8,26.8,129.6,0,0.0,57.5,0.0,450.0,46.1,21.6
North America,2020,45.25,651.0,267.5,98.75,0,0.0,10.5,0.0,441.0,0.0,57.5
North Korea,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1980,0.0,0.0,0.0,31.5,0,0.0,0.0,0.0,0.0,0.0,0.0
North Korea,1990,0.0,0.0,0.0,27.6,0,0.0,0.0,0.0,0.6,0.0,0.0
North Korea,2000,0.0,0.0,0.0,122.9,0,0.0,0.0,0.0,4.9,0.0,0.0
North Korea,2010,0.0,0.0,0.0,93.6,0,0.0,0.0,0.0,18.0,0.0,0.0
North Korea,2020,0.0,0.0,0.0,5.5,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,2000,0.0,0.0,3.0,0.2,0,0.0,0.0,0.0,0.1,0.0,0.1
North Macedonia,2010,0.0,0.0,0.4,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Macedonia,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.25
North Yemen,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1940,0.0,120.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1970,0.0,0.0,0.0,11.2,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1980,0.0,150.7,0.0,3.8,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
North Yemen,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Northern Mariana Islands,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.3,0.0,0.0
Northern Mariana Islands,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.2,0.0,0.0
Northern Mariana Islands,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1930,0.0,0.0,0.0,0.0,0,0.0,7.3,0.0,0.0,0.0,0.0
Norway,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,1990,0.0,0.0,0.0,0.1,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,2010,0.0,0.0,0.0,0.0,0,0.0,0.1,0.0,0.4,0.0,0.0
Norway,2020,0.0,0.0,7.5,0.0,0,0.0,2.5,0.0,0.0,0.0,0.0
Oceania,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1920,0.0,1.7,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oceania,1930,0.0,30.6,0.0,2.1,0,0.0,0.0,0.0,20.3,50.6,7.1
Oceania,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.8,0.0,4.9
Oceania,1950,0.0,300.0,0.0,7.0,0,0.0,0.0,0.0,32.7,315.0,0.0
Oceania,1960,60.0,0.3,0.0,0.1,0,0.0,0.0,0.0,42.6,0.0,7.4
Oceania,1970,0.0,25.0,0.0,6.0,0,0.0,11.3,0.0,25.7,0.0,0.3
Oceania,1980,0.0,2.5,0.0,16.2,0,0.0,1.1,7.6,30.2,0.0,8.6
Oceania,1990,6.0,225.2,2.3,4.0,0,0.0,27.9,0.0,24.6,0.9,0.7
Oceania,2000,0.0,25.1,34.7,9.3,0,0.0,8.3,1.0,30.0,0.0,20.2
Oceania,2010,2.4,37.5,13.9,12.1,0,0.0,7.0,0.0,14.8,2.1,4.1
Oceania,2020,0.0,3.75,0.0,15.25,0,0.0,5.75,0.0,20.25,1.0,0.0
Oman,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,10.7,0.0,0.0
Oman,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,2.6,0.0,0.0
Oman,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Oman,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,11.3,0.0,0.0
Oman,2010,0.0,0.0,0.0,1.1,0,0.0,0.0,0.0,3.6,0.0,0.0
Oman,2020,0.0,0.0,0.0,0.75,0,0.0,0.0,0.0,5.0,0.0,0.0
Pakistan,1900,0.0,23.1,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1930,0.0,6000.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1940,0.0,400.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1950,0.0,1.2,11.1,369.1,0,0.0,4.8,0.0,0.0,0.0,0.0
Pakistan,1960,0.0,0.0,0.0,3.2,0,0.0,0.0,0.0,1045.0,0.0,0.0
Pakistan,1970,0.0,480.0,8.4,206.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Pakistan,1980,0.0,26.5,0.0,51.9,0,0.0,9.5,5.0,12.1,0.0,0.0
Pakistan,1990,14.3,41.3,68.4,418.0,0,0.0,19.5,0.0,95.6,0.0,0.0
Pakistan,2000,0.0,7357.9,52.7,226.5,0,0.0,23.9,0.0,36.9,0.0,0.0
Pakistan,2010,7.7,79.2,154.8,484.5,0,0.0,21.2,1.3,13.8,0.0,0.0
Pakistan,2020,0.0,18.75,0.0,687.5,0,0.0,6.75,0.0,38.25,0.0,1.0
Palau,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,2010,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palau,2020,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1970,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1980,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,1990,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2000,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Palestine,2010,0.0,0.0,0.0,0.5,0,0.0,0.0,0.0,0.5,0.0,0.0
Palestine,2020,0.0,0.0,1.75,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1950,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1960,0.0,0.0,0.0,2.0,0,0.0,0.0,0.0,0.1,0.0,0.0
Panama,1970,0.0,0.0,0.0,7.4,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,1980,0.0,0.0,0.0,0.3,0,0.0,0.0,0.0,3.0,0.0,0.0
Panama,1990,0.0,3.0,0.0,1.4,0,0.0,0.0,0.0,1.5,0.0,0.0
Panama,2000,0.0,0.2,0.0,6.6,0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,2010,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,1.4,0.0,0.0
Panama,2020,0.0,0.0,0.0,3.0,0,0.0,0.0,0.0,20.75,0.0,0.0
Papua New Guinea,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,1910,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,1920,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,1930,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,50.6,0.0
Papua New Guinea,1940,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,1950,0.0,300.0,0.0,0.0,0,0.0,0.0,0.0,0.0,300.0,0.0
Papua New Guinea,1960,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
Papua New Guinea,1970,0.0,1.5,0.0,0.0,0,0.0,11.3,0.0,0.0,0.0,0.0
Papua New Guinea,1980,0.0,1.1,0.0,5.6,0,0.0,0.0,7.6,0.0,0.0,0.0
Papua New Guinea,1990,6.0,223.5,0.0,0.2,0,0.0,23.8,0.0,4.7,0.9,0.0
Papua New Guinea,2000,0.0,0.8,0.0,0.2,0,0.0,8.3,1.0,17.2,0.0,0.0
Papua New Guinea,2010,2.4,18.1,0.0,0.7,0,0.0,7.0,0.0,0.0,0.0,0.0
Papua New Guinea,2020,0.0,3.75,0.0,4.75,0,0.0,5.75,0.0,0.0,0.0,0.0
Paraguay,1900,0.0,0.0,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0
